Count,OrgFlow,OriDisOrgID,DesDisOrgID,OriOrgLocationCountry,DesOrgLocationCountry,OriOrgLocationDetails,DesOrgLocationDetails,OriOrgName,DesOrgName,OriOrgType,DesOrgType
1,https://ror.org/03zyp6p76 -> https://ror.org/01pe1d703,https://ror.org/03zyp6p76,https://ror.org/01pe1d703,JP,JP,Yokohama,Kyoto,Yokohama National University,Advanced Telecommunications Research Institute International,education,facility
1,https://ror.org/03zyp6p76 -> https://ror.org/02956yf07,https://ror.org/03zyp6p76,https://ror.org/02956yf07,JP,JP,Yokohama,Tsukuba,Yokohama National University,University of Tsukuba,education,education
1,https://ror.org/03zyp6p76 -> https://ror.org/03ptaj492,https://ror.org/03zyp6p76,https://ror.org/03ptaj492,JP,JP,Yokohama,Musashino,Yokohama National University,Seikei University,education,education
19,https://ror.org/03zyp6p76 -> https://ror.org/03zyp6p76,https://ror.org/03zyp6p76,https://ror.org/03zyp6p76,JP,JP,Yokohama,Yokohama,Yokohama National University,Yokohama National University,education,education
1,https://ror.org/0445phv87 -> https://ror.org/0445phv87,https://ror.org/0445phv87,https://ror.org/0445phv87,JP,JP,Toyama,Toyama,University of Toyama,University of Toyama,education,education
2,https://ror.org/047n0b268 -> https://ror.org/047n0b268,https://ror.org/047n0b268,https://ror.org/047n0b268,JP,JP,Nagoya,Nagoya,Aichi Prefectural University,Aichi Prefectural University,education,education
1,https://ror.org/04cd75h10 -> https://ror.org/057zh3y96,https://ror.org/04cd75h10,https://ror.org/057zh3y96,JP,JP,Morioka,Tokyo,Iwate University,The University of Tokyo,education,education
2,https://ror.org/04d139241 -> https://ror.org/00qwnam72,https://ror.org/04d139241,https://ror.org/00qwnam72,JP,JP,Nagoya,Narashino,Tokai National Higher Education and Research System,Chiba Institute of Technology,education,education
1,https://ror.org/04d139241 -> https://ror.org/01nw25822,https://ror.org/04d139241,https://ror.org/01nw25822,JP,JP,Nagoya,Toyota,Tokai National Higher Education and Research System,"National Institute of Technology, Toyota College",education,education
1,https://ror.org/04d139241 -> https://ror.org/01r4khx38,https://ror.org/04d139241,https://ror.org/01r4khx38,JP,JP,Nagoya,Okazaki,Tokai National Higher Education and Research System,Aichi Prefectural University of Fine Arts and Music,education,education
3,https://ror.org/04d139241 -> https://ror.org/02956yf07,https://ror.org/04d139241,https://ror.org/02956yf07,JP,JP,Nagoya,Tsukuba,Tokai National Higher Education and Research System,University of Tsukuba,education,education
4,https://ror.org/04d139241 -> https://ror.org/02kpeqv85,https://ror.org/04d139241,https://ror.org/02kpeqv85,JP,JP,Nagoya,Kyoto,Tokai National Higher Education and Research System,Kyoto University,education,education
1,https://ror.org/04d139241 -> https://ror.org/035t8zc32,https://ror.org/04d139241,https://ror.org/035t8zc32,JP,JP,Nagoya,Osaka,Tokai National Higher Education and Research System,Osaka University,education,education
1,https://ror.org/04d139241 -> https://ror.org/03t78wx29,https://ror.org/04d139241,https://ror.org/03t78wx29,JP,JP,Nagoya,Hiroshima,Tokai National Higher Education and Research System,Hiroshima University,education,education
1,https://ror.org/04d139241 -> https://ror.org/042b6j696,https://ror.org/04d139241,https://ror.org/042b6j696,JP,JP,Nagoya,Nagoya,Tokai National Higher Education and Research System,Nanzan University,education,education
2,https://ror.org/04d139241 -> https://ror.org/047n0b268,https://ror.org/04d139241,https://ror.org/047n0b268,JP,JP,Nagoya,Nagoya,Tokai National Higher Education and Research System,Aichi Prefectural University,education,education
21,https://ror.org/04d139241 -> https://ror.org/04d139241,https://ror.org/04d139241,https://ror.org/04d139241,JP,JP,Nagoya,Nagoya,Tokai National Higher Education and Research System,Tokai National Higher Education and Research System,education,education
1,https://ror.org/04d139241 -> https://ror.org/055yf1005,https://ror.org/04d139241,https://ror.org/055yf1005,JP,JP,Nagoya,Nagoya,Tokai National Higher Education and Research System,Nagoya Institute of Technology,education,education
1,https://ror.org/04d139241 -> https://ror.org/059x21724,https://ror.org/04d139241,https://ror.org/059x21724,JP,JP,Nagoya,Kōfu,Tokai National Higher Education and Research System,University of Yamanashi,education,education
1,https://ror.org/04d139241 -> https://ror.org/05bhada84,https://ror.org/04d139241,https://ror.org/05bhada84,JP,JP,Nagoya,Ikoma,Tokai National Higher Education and Research System,Nara Institute of Science and Technology,education,education
1,https://ror.org/04d139241 -> https://ror.org/05sj3n476,https://ror.org/04d139241,https://ror.org/05sj3n476,JP,JP,Nagoya,Tokyo,Tokai National Higher Education and Research System,Tokyo University of Science,education,education
1,https://ror.org/04ezg6d83 -> https://ror.org/02kpeqv85,https://ror.org/04ezg6d83,https://ror.org/02kpeqv85,JP,JP,Toyohashi,Kyoto,Toyohashi University of Technology,Kyoto University,education,education
15,https://ror.org/04ezg6d83 -> https://ror.org/04ezg6d83,https://ror.org/04ezg6d83,https://ror.org/04ezg6d83,JP,JP,Toyohashi,Toyohashi,Toyohashi University of Technology,Toyohashi University of Technology,education,education
1,https://ror.org/04ezg6d83 -> https://ror.org/055yf1005,https://ror.org/04ezg6d83,https://ror.org/055yf1005,JP,JP,Toyohashi,Nagoya,Toyohashi University of Technology,Nagoya Institute of Technology,education,education
1,https://ror.org/04rymkk69 -> https://ror.org/017hkng22,https://ror.org/04rymkk69,https://ror.org/017hkng22,JP,JP,Muroran,Matsuyama,Muroran Institute of Technology,Ehime University,education,education
1,https://ror.org/04rymkk69 -> https://ror.org/02xqkcw08,https://ror.org/04rymkk69,https://ror.org/02xqkcw08,JP,JP,Muroran,Hachiōji,Muroran Institute of Technology,National Institute of Technology,education,education
1,https://ror.org/04rymkk69 -> https://ror.org/04rymkk69,https://ror.org/04rymkk69,https://ror.org/04rymkk69,JP,JP,Muroran,Muroran,Muroran Institute of Technology,Muroran Institute of Technology,education,education
1,https://ror.org/0504dfg48 -> https://ror.org/0504dfg48,https://ror.org/0504dfg48,https://ror.org/0504dfg48,JP,JP,Sendai,Sendai,Tohoku Gakuin University,Tohoku Gakuin University,education,education
2,https://ror.org/0516ah480 -> https://ror.org/02956yf07,https://ror.org/0516ah480,https://ror.org/02956yf07,JP,JP,Hayama,Tsukuba,"The Graduate University for Advanced Studies, SOKENDAI",University of Tsukuba,education,education
1,https://ror.org/051k3eh31 -> https://ror.org/051k3eh31,https://ror.org/051k3eh31,https://ror.org/051k3eh31,JP,JP,Tokyo,Tokyo,Tokyo Medical and Dental University,Tokyo Medical and Dental University,education,education
1,https://ror.org/051smb947 -> https://ror.org/051smb947,https://ror.org/051smb947,https://ror.org/051smb947,JP,JP,Nagasaki,Nagasaki,Nagasaki Institute of Applied Science,Nagasaki Institute of Applied Science,education,education
1,https://ror.org/054dx8336 -> https://ror.org/02278tr80,https://ror.org/054dx8336,https://ror.org/02278tr80,JP,JP,Takizawa,Kitakyushu,Iwate Prefectural University,Kyushu Institute of Technology,education,education
1,https://ror.org/055yf1005 -> https://ror.org/02qsepw74,https://ror.org/055yf1005,https://ror.org/02qsepw74,JP,JP,Nagoya,Toyota,Nagoya Institute of Technology,Aichi Institute of Technology,education,education
7,https://ror.org/055yf1005 -> https://ror.org/055yf1005,https://ror.org/055yf1005,https://ror.org/055yf1005,JP,JP,Nagoya,Nagoya,Nagoya Institute of Technology,Nagoya Institute of Technology,education,education
2,https://ror.org/057zh3y96 -> https://ror.org/00qg0kr10,https://ror.org/057zh3y96,https://ror.org/00qg0kr10,JP,JP,Tokyo,Tokyo,The University of Tokyo,Tokyo University of Agriculture and Technology,education,education
2,https://ror.org/057zh3y96 -> https://ror.org/00vq1d511,https://ror.org/057zh3y96,https://ror.org/00vq1d511,JP,JP,Tokyo,Fukuroi,The University of Tokyo,Shizuoka Institute of Science and Technology,education,education
3,https://ror.org/057zh3y96 -> https://ror.org/0112mx960,https://ror.org/057zh3y96,https://ror.org/0112mx960,JP,JP,Tokyo,Tokyo,The University of Tokyo,Tokyo Institute of Technology,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/016bgq349,https://ror.org/057zh3y96,https://ror.org/016bgq349,JP,JP,Tokyo,Tokyo,The University of Tokyo,National Institute of Information and Communications Technology,education,facility
2,https://ror.org/057zh3y96 -> https://ror.org/01703db54,https://ror.org/057zh3y96,https://ror.org/01703db54,JP,JP,Tokyo,Tsukuba,The University of Tokyo,National Institute of Advanced Industrial Science and Technology,education,government
2,https://ror.org/057zh3y96 -> https://ror.org/01sjwvz98,https://ror.org/057zh3y96,https://ror.org/01sjwvz98,JP,JP,Tokyo,Wako,The University of Tokyo,RIKEN,education,facility
12,https://ror.org/057zh3y96 -> https://ror.org/02956yf07,https://ror.org/057zh3y96,https://ror.org/02956yf07,JP,JP,Tokyo,Tsukuba,The University of Tokyo,University of Tsukuba,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/02e16g702,https://ror.org/057zh3y96,https://ror.org/02e16g702,JP,JP,Tokyo,Sapporo,The University of Tokyo,Hokkaido University,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/02hwp6a56,https://ror.org/057zh3y96,https://ror.org/02hwp6a56,JP,JP,Tokyo,Kanazawa,The University of Tokyo,Kanazawa University,education,education
2,https://ror.org/057zh3y96 -> https://ror.org/02kn6nx58,https://ror.org/057zh3y96,https://ror.org/02kn6nx58,JP,JP,Tokyo,Tokyo,The University of Tokyo,Keio University,education,education
2,https://ror.org/057zh3y96 -> https://ror.org/02kpeqv85,https://ror.org/057zh3y96,https://ror.org/02kpeqv85,JP,JP,Tokyo,Kyoto,The University of Tokyo,Kyoto University,education,education
3,https://ror.org/057zh3y96 -> https://ror.org/02x73b849,https://ror.org/057zh3y96,https://ror.org/02x73b849,JP,JP,Tokyo,Tokyo,The University of Tokyo,University of Electro-Communications,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/03rmfrm44,https://ror.org/057zh3y96,https://ror.org/03rmfrm44,JP,JP,Tokyo,Yokohama,The University of Tokyo,Institute of Information Security,education,education
3,https://ror.org/057zh3y96 -> https://ror.org/048rj2z13,https://ror.org/057zh3y96,https://ror.org/048rj2z13,JP,JP,Tokyo,Tokyo,The University of Tokyo,"Ministry of Education, Culture, Sports, Science and Technology",education,government
1,https://ror.org/057zh3y96 -> https://ror.org/04ezg6d83,https://ror.org/057zh3y96,https://ror.org/04ezg6d83,JP,JP,Tokyo,Toyohashi,The University of Tokyo,Toyohashi University of Technology,education,education
89,https://ror.org/057zh3y96 -> https://ror.org/057zh3y96,https://ror.org/057zh3y96,https://ror.org/057zh3y96,JP,JP,Tokyo,Tokyo,The University of Tokyo,The University of Tokyo,education,education
2,https://ror.org/057zh3y96 -> https://ror.org/05bhada84,https://ror.org/057zh3y96,https://ror.org/05bhada84,JP,JP,Tokyo,Ikoma,The University of Tokyo,Nara Institute of Science and Technology,education,education
2,https://ror.org/057zh3y96 -> https://ror.org/05jk51a88,https://ror.org/057zh3y96,https://ror.org/05jk51a88,JP,JP,Tokyo,Tokyo,The University of Tokyo,Nihon University,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/05sj3n476,https://ror.org/057zh3y96,https://ror.org/05sj3n476,JP,JP,Tokyo,Tokyo,The University of Tokyo,Tokyo University of Science,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/05szw2z23,https://ror.org/057zh3y96,https://ror.org/05szw2z23,JP,JP,Tokyo,Hakodate,The University of Tokyo,Future University Hakodate,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/05t70xh16,https://ror.org/057zh3y96,https://ror.org/05t70xh16,JP,JP,Tokyo,Kyoto,The University of Tokyo,Kyoto Sangyo University,education,education
1,https://ror.org/05bhada84 -> https://ror.org/00ws30h19,https://ror.org/05bhada84,https://ror.org/00ws30h19,JP,JP,Ikoma,Tokyo,Nara Institute of Science and Technology,Tokyo Metropolitan University,education,education
2,https://ror.org/05bhada84 -> https://ror.org/0112mx960,https://ror.org/05bhada84,https://ror.org/0112mx960,JP,JP,Ikoma,Tokyo,Nara Institute of Science and Technology,Tokyo Institute of Technology,education,education
1,https://ror.org/05bhada84 -> https://ror.org/016bgq349,https://ror.org/05bhada84,https://ror.org/016bgq349,JP,JP,Ikoma,Tokyo,Nara Institute of Science and Technology,National Institute of Information and Communications Technology,education,facility
1,https://ror.org/05bhada84 -> https://ror.org/01dq60k83,https://ror.org/05bhada84,https://ror.org/01dq60k83,JP,JP,Ikoma,Sendai,Nara Institute of Science and Technology,Tohoku University,education,education
1,https://ror.org/05bhada84 -> https://ror.org/01pe1d703,https://ror.org/05bhada84,https://ror.org/01pe1d703,JP,JP,Ikoma,Kyoto,Nara Institute of Science and Technology,Advanced Telecommunications Research Institute International,education,facility
1,https://ror.org/05bhada84 -> https://ror.org/02278tr80,https://ror.org/05bhada84,https://ror.org/02278tr80,JP,JP,Ikoma,Kitakyushu,Nara Institute of Science and Technology,Kyushu Institute of Technology,education,education
1,https://ror.org/05bhada84 -> https://ror.org/02956yf07,https://ror.org/05bhada84,https://ror.org/02956yf07,JP,JP,Ikoma,Tsukuba,Nara Institute of Science and Technology,University of Tsukuba,education,education
1,https://ror.org/05bhada84 -> https://ror.org/02kn6nx58,https://ror.org/05bhada84,https://ror.org/02kn6nx58,JP,JP,Ikoma,Tokyo,Nara Institute of Science and Technology,Keio University,education,education
1,https://ror.org/05bhada84 -> https://ror.org/02x73b849,https://ror.org/05bhada84,https://ror.org/02x73b849,JP,JP,Ikoma,Tokyo,Nara Institute of Science and Technology,University of Electro-Communications,education,education
1,https://ror.org/05bhada84 -> https://ror.org/0326v3z14,https://ror.org/05bhada84,https://ror.org/0326v3z14,JP,JP,Ikoma,Tokyo,Nara Institute of Science and Technology,Toshiba (Japan),education,company
1,https://ror.org/05bhada84 -> https://ror.org/034jd0m14,https://ror.org/05bhada84,https://ror.org/034jd0m14,JP,JP,Ikoma,Yamatokōriyama,Nara Institute of Science and Technology,"National Institute of Technology, Nara College",education,education
1,https://ror.org/05bhada84 -> https://ror.org/035t8zc32,https://ror.org/05bhada84,https://ror.org/035t8zc32,JP,JP,Ikoma,Osaka,Nara Institute of Science and Technology,Osaka University,education,education
1,https://ror.org/05bhada84 -> https://ror.org/03frj4r98,https://ror.org/05bhada84,https://ror.org/03frj4r98,JP,JP,Ikoma,Nomi Shi,Nara Institute of Science and Technology,Japan Advanced Institute of Science and Technology,education,education
1,https://ror.org/05bhada84 -> https://ror.org/057zh3y96,https://ror.org/05bhada84,https://ror.org/057zh3y96,JP,JP,Ikoma,Tokyo,Nara Institute of Science and Technology,The University of Tokyo,education,education
17,https://ror.org/05bhada84 -> https://ror.org/05bhada84,https://ror.org/05bhada84,https://ror.org/05bhada84,JP,JP,Ikoma,Ikoma,Nara Institute of Science and Technology,Nara Institute of Science and Technology,education,education
4,https://ror.org/05bhada84 -> https://ror.org/05t70xh16,https://ror.org/05bhada84,https://ror.org/05t70xh16,JP,JP,Ikoma,Kyoto,Nara Institute of Science and Technology,Kyoto Sangyo University,education,education
2,https://ror.org/05sj3n476 -> https://ror.org/05sj3n476,https://ror.org/05sj3n476,https://ror.org/05sj3n476,JP,JP,Tokyo,Tokyo,Tokyo University of Science,Tokyo University of Science,education,education
1,https://ror.org/05szw2z23 -> https://ror.org/05szw2z23,https://ror.org/05szw2z23,https://ror.org/05szw2z23,JP,JP,Hakodate,Hakodate,Future University Hakodate,Future University Hakodate,education,education
