Count,OrgFlow,OriDisOrgID,DesDisOrgID,OriOrgLocationCountry,DesOrgLocationCountry,OriOrgLocationDetails,DesOrgLocationDetails,OriOrgName,DesOrgName,OriOrgType,DesOrgType
2,https://ror.org/035t8zc32 -> https://ror.org/04j7mzp05,https://ror.org/035t8zc32,https://ror.org/04j7mzp05,JP,JP,Osaka,Takamatsu,Osaka University,Kagawa University,education,education
1,https://ror.org/035t8zc32 -> https://ror.org/0504dfg48,https://ror.org/035t8zc32,https://ror.org/0504dfg48,JP,JP,Osaka,Sendai,Osaka University,Tohoku Gakuin University,education,education
1,https://ror.org/035t8zc32 -> https://ror.org/057zh3y96,https://ror.org/035t8zc32,https://ror.org/057zh3y96,JP,JP,Osaka,Tokyo,Osaka University,The University of Tokyo,education,education
1,https://ror.org/035t8zc32 -> https://ror.org/05qp61e83,https://ror.org/035t8zc32,https://ror.org/05qp61e83,JP,JP,Osaka,Tokyo,Osaka University,Musashi University,education,education
1,https://ror.org/035t8zc32 -> https://ror.org/05sj3n476,https://ror.org/035t8zc32,https://ror.org/05sj3n476,JP,JP,Osaka,Tokyo,Osaka University,Tokyo University of Science,education,education
2,https://ror.org/035t8zc32 -> https://ror.org/05wr49d48,https://ror.org/035t8zc32,https://ror.org/05wr49d48,JP,JP,Osaka,Wakayama,Osaka University,Wakayama University,education,education
1,https://ror.org/037s2db26 -> https://ror.org/05jk51a88,https://ror.org/037s2db26,https://ror.org/05jk51a88,JP,JP,Tokyo,Tokyo,Gakushuin University,Nihon University,education,education
1,https://ror.org/03qvqb743 -> https://ror.org/03qvqb743,https://ror.org/03qvqb743,https://ror.org/03qvqb743,JP,JP,Hachiōji,Hachiōji,Chuo University,Chuo University,education,education
1,https://ror.org/03qvqb743 -> https://ror.org/05jk51a88,https://ror.org/03qvqb743,https://ror.org/05jk51a88,JP,JP,Hachiōji,Tokyo,Chuo University,Nihon University,education,education
1,https://ror.org/03ss88z23 -> https://ror.org/014bbcf72,https://ror.org/03ss88z23,https://ror.org/014bbcf72,JP,JP,Kagoshima,Isahaya,Kagoshima University,Nagasaki Wesleyan University,education,education
2,https://ror.org/03t78wx29 -> https://ror.org/03t78wx29,https://ror.org/03t78wx29,https://ror.org/03t78wx29,JP,JP,Hiroshima,Hiroshima,Hiroshima University,Hiroshima University,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/003qdfg20,https://ror.org/03tgsfw79,https://ror.org/003qdfg20,JP,JP,Kobe,Tokyo,Kobe University,Soka University,education,education
2,https://ror.org/03tgsfw79 -> https://ror.org/00bx6dj65,https://ror.org/03tgsfw79,https://ror.org/00bx6dj65,JP,JP,Kobe,Tokyo,Kobe University,Hosei University,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/00g0p9k78,https://ror.org/03tgsfw79,https://ror.org/00g0p9k78,JP,JP,Kobe,Hiroshima,Kobe University,Onomichi City University,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/00ws30h19,https://ror.org/03tgsfw79,https://ror.org/00ws30h19,JP,JP,Kobe,Tokyo,Kobe University,Tokyo Metropolitan University,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/0151bmh98,https://ror.org/03tgsfw79,https://ror.org/0151bmh98,JP,JP,Kobe,Kobe,Kobe University,University of Hyogo,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/0172hvg27,https://ror.org/03tgsfw79,https://ror.org/0172hvg27,JP,JP,Kobe,Toyohashi,Kobe University,Aichi University,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/018v0zv10,https://ror.org/03tgsfw79,https://ror.org/018v0zv10,JP,JP,Kobe,Kobe,Kobe University,Kobe Gakuin University,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/01h2m4f20,https://ror.org/03tgsfw79,https://ror.org/01h2m4f20,JP,JP,Kobe,Osaka,Kobe University,Osaka Sangyo University,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/01nyv7k26,https://ror.org/03tgsfw79,https://ror.org/01nyv7k26,JP,JP,Kobe,Ōita,Kobe University,Oita University,education,education
4,https://ror.org/03tgsfw79 -> https://ror.org/01v1m2411,https://ror.org/03tgsfw79,https://ror.org/01v1m2411,JP,JP,Kobe,Kyoto,Kobe University,The Ritsumeikan Trust,education,education
3,https://ror.org/03tgsfw79 -> https://ror.org/01vj3cz23,https://ror.org/03tgsfw79,https://ror.org/01vj3cz23,JP,JP,Kobe,Saitama,Kobe University,Dokkyo University,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/01vvhy971,https://ror.org/03tgsfw79,https://ror.org/01vvhy971,JP,JP,Kobe,Hikone,Kobe University,Shiga University,education,education
2,https://ror.org/03tgsfw79 -> https://ror.org/01zwcys39,https://ror.org/03tgsfw79,https://ror.org/01zwcys39,JP,JP,Kobe,Tokyo,Kobe University,Meiji Gakuin University,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/02cf1je33,https://ror.org/03tgsfw79,https://ror.org/02cf1je33,JP,JP,Kobe,Sakai,Kobe University,Osaka Prefecture University,education,education
2,https://ror.org/03tgsfw79 -> https://ror.org/02kpeqv85,https://ror.org/03tgsfw79,https://ror.org/02kpeqv85,JP,JP,Kobe,Kyoto,Kobe University,Kyoto University,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/02m71k567,https://ror.org/03tgsfw79,https://ror.org/02m71k567,JP,JP,Kobe,Tokyo,Kobe University,Nishogakusha University,education,education
4,https://ror.org/03tgsfw79 -> https://ror.org/02qf2tx24,https://ror.org/03tgsfw79,https://ror.org/02qf2tx24,JP,JP,Kobe,Nishinomiya,Kobe University,Kwansei Gakuin University,education,education
16,https://ror.org/03tgsfw79 -> https://ror.org/03tgsfw79,https://ror.org/03tgsfw79,https://ror.org/03tgsfw79,JP,JP,Kobe,Kobe,Kobe University,Kobe University,education,education
2,https://ror.org/03tgsfw79 -> https://ror.org/042b6j696,https://ror.org/03tgsfw79,https://ror.org/042b6j696,JP,JP,Kobe,Nagoya,Kobe University,Nanzan University,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/04jqj7p05,https://ror.org/03tgsfw79,https://ror.org/04jqj7p05,JP,JP,Kobe,Tokyo,Kobe University,Hitotsubashi University,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/04wn7wc95,https://ror.org/03tgsfw79,https://ror.org/04wn7wc95,JP,JP,Kobe,Nagoya,Kobe University,Nagoya City University,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/057zh3y96,https://ror.org/03tgsfw79,https://ror.org/057zh3y96,JP,JP,Kobe,Tokyo,Kobe University,The University of Tokyo,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/058h74p94,https://ror.org/03tgsfw79,https://ror.org/058h74p94,JP,JP,Kobe,Nagasaki,Kobe University,Nagasaki University,education,education
3,https://ror.org/03tgsfw79 -> https://ror.org/05kt9ap64,https://ror.org/03tgsfw79,https://ror.org/05kt9ap64,JP,JP,Kobe,Osaka,Kobe University,Kindai University,education,education
1,https://ror.org/03tgsfw79 -> https://ror.org/05sj3n476,https://ror.org/03tgsfw79,https://ror.org/05sj3n476,JP,JP,Kobe,Tokyo,Kobe University,Tokyo University of Science,education,education
2,https://ror.org/03tgsfw79 -> https://ror.org/05tc07s46,https://ror.org/03tgsfw79,https://ror.org/05tc07s46,JP,JP,Kobe,Matsuyama,Kobe University,Matsuyama University,education,education
1,https://ror.org/03xg1f311 -> https://ror.org/02956yf07,https://ror.org/03xg1f311,https://ror.org/02956yf07,JP,JP,Suita,Tsukuba,Kansai University,University of Tsukuba,education,education
2,https://ror.org/03zyp6p76 -> https://ror.org/03zyp6p76,https://ror.org/03zyp6p76,https://ror.org/03zyp6p76,JP,JP,Yokohama,Yokohama,Yokohama National University,Yokohama National University,education,education
1,https://ror.org/048z9th72 -> https://ror.org/048z9th72,https://ror.org/048z9th72,https://ror.org/048z9th72,JP,JP,Izumi,Izumi,Momoyama Gakuin University,Momoyama Gakuin University,education,education
2,https://ror.org/04d139241 -> https://ror.org/00thekh91,https://ror.org/04d139241,https://ror.org/00thekh91,JP,JP,Nagoya,Nisshin,Tokai National Higher Education and Research System,Nagoya University of Commerce and Business,education,education
1,https://ror.org/04d139241 -> https://ror.org/02qf2tx24,https://ror.org/04d139241,https://ror.org/02qf2tx24,JP,JP,Nagoya,Nishinomiya,Tokai National Higher Education and Research System,Kwansei Gakuin University,education,education
3,https://ror.org/04d139241 -> https://ror.org/03jzxkg37,https://ror.org/04d139241,https://ror.org/03jzxkg37,JP,JP,Nagoya,Tokyo,Tokai National Higher Education and Research System,Senshu University,education,education
1,https://ror.org/04d139241 -> https://ror.org/03tgsfw79,https://ror.org/04d139241,https://ror.org/03tgsfw79,JP,JP,Nagoya,Kobe,Tokai National Higher Education and Research System,Kobe University,education,education
1,https://ror.org/04d139241 -> https://ror.org/042b6j696,https://ror.org/04d139241,https://ror.org/042b6j696,JP,JP,Nagoya,Nagoya,Tokai National Higher Education and Research System,Nanzan University,education,education
2,https://ror.org/04d139241 -> https://ror.org/04ajrmg05,https://ror.org/04d139241,https://ror.org/04ajrmg05,JP,JP,Nagoya,Nagoya,Tokai National Higher Education and Research System,Chukyo University,education,education
11,https://ror.org/04d139241 -> https://ror.org/04d139241,https://ror.org/04d139241,https://ror.org/04d139241,JP,JP,Nagoya,Nagoya,Tokai National Higher Education and Research System,Tokai National Higher Education and Research System,education,education
2,https://ror.org/04d139241 -> https://ror.org/05kt9ap64,https://ror.org/04d139241,https://ror.org/05kt9ap64,JP,JP,Nagoya,Osaka,Tokai National Higher Education and Research System,Kindai University,education,education
1,https://ror.org/04d139241 -> https://ror.org/05n757p35,https://ror.org/04d139241,https://ror.org/05n757p35,JP,JP,Nagoya,Hiroshima,Tokai National Higher Education and Research System,Hiroshima Shudo University,education,education
1,https://ror.org/04d139241 -> https://ror.org/05sj3n476,https://ror.org/04d139241,https://ror.org/05sj3n476,JP,JP,Nagoya,Tokyo,Tokai National Higher Education and Research System,Tokyo University of Science,education,education
1,https://ror.org/04gpcyk21 -> https://ror.org/04gpcyk21,https://ror.org/04gpcyk21,https://ror.org/04gpcyk21,JP,JP,Tokyo,Tokyo,Japan Women's University,Japan Women's University,education,education
1,https://ror.org/04jqj7p05 -> https://ror.org/00bx6dj65,https://ror.org/04jqj7p05,https://ror.org/00bx6dj65,JP,JP,Tokyo,Tokyo,Hitotsubashi University,Hosei University,education,education
2,https://ror.org/04jqj7p05 -> https://ror.org/00ntfnx83,https://ror.org/04jqj7p05,https://ror.org/00ntfnx83,JP,JP,Tokyo,Tokyo,Hitotsubashi University,Waseda University,education,education
2,https://ror.org/04jqj7p05 -> https://ror.org/00pbv8y11,https://ror.org/04jqj7p05,https://ror.org/00pbv8y11,JP,JP,Tokyo,Otaru,Hitotsubashi University,Otaru University of Commerce,education,education
2,https://ror.org/04jqj7p05 -> https://ror.org/0135d1r83,https://ror.org/04jqj7p05,https://ror.org/0135d1r83,JP,JP,Tokyo,Yokohama,Hitotsubashi University,Yokohama City University,education,education
1,https://ror.org/04jqj7p05 -> https://ror.org/01hjzeq58,https://ror.org/04jqj7p05,https://ror.org/01hjzeq58,JP,JP,Tokyo,Chiba,Hitotsubashi University,Chiba University,education,education
1,https://ror.org/04jqj7p05 -> https://ror.org/01wqrpc44,https://ror.org/04jqj7p05,https://ror.org/01wqrpc44,JP,JP,Tokyo,Fukuoka,Hitotsubashi University,Kyushu Sangyo University,education,education
1,https://ror.org/04jqj7p05 -> https://ror.org/022zbr960,https://ror.org/04jqj7p05,https://ror.org/022zbr960,JP,JP,Tokyo,Tokyo,Hitotsubashi University,Seijo University,education,education
1,https://ror.org/04jqj7p05 -> https://ror.org/02j6c0d67,https://ror.org/04jqj7p05,https://ror.org/02j6c0d67,JP,JP,Tokyo,Yokohama,Hitotsubashi University,Kanagawa University,education,education
6,https://ror.org/04jqj7p05 -> https://ror.org/02kn6nx58,https://ror.org/04jqj7p05,https://ror.org/02kn6nx58,JP,JP,Tokyo,Tokyo,Hitotsubashi University,Keio University,education,education
3,https://ror.org/04jqj7p05 -> https://ror.org/02qf2tx24,https://ror.org/04jqj7p05,https://ror.org/02qf2tx24,JP,JP,Tokyo,Nishinomiya,Hitotsubashi University,Kwansei Gakuin University,education,education
2,https://ror.org/04jqj7p05 -> https://ror.org/035t8zc32,https://ror.org/04jqj7p05,https://ror.org/035t8zc32,JP,JP,Tokyo,Osaka,Hitotsubashi University,Osaka University,education,education
5,https://ror.org/04jqj7p05 -> https://ror.org/03b0ym704,https://ror.org/04jqj7p05,https://ror.org/03b0ym704,JP,JP,Tokyo,Tokyo,Hitotsubashi University,Tokyo Keizai University,education,education
3,https://ror.org/04jqj7p05 -> https://ror.org/03nw47j70,https://ror.org/04jqj7p05,https://ror.org/03nw47j70,JP,JP,Tokyo,Ōta,Hitotsubashi University,Kanto Gakuen University,education,education
1,https://ror.org/04jqj7p05 -> https://ror.org/03ptaj492,https://ror.org/04jqj7p05,https://ror.org/03ptaj492,JP,JP,Tokyo,Musashino,Hitotsubashi University,Seikei University,education,education
3,https://ror.org/04jqj7p05 -> https://ror.org/03zyp6p76,https://ror.org/04jqj7p05,https://ror.org/03zyp6p76,JP,JP,Tokyo,Yokohama,Hitotsubashi University,Yokohama National University,education,education
2,https://ror.org/04jqj7p05 -> https://ror.org/0496p0503,https://ror.org/04jqj7p05,https://ror.org/0496p0503,JP,JP,Tokyo,Tokyo,Hitotsubashi University,Rissho University,education,education
1,https://ror.org/04jqj7p05 -> https://ror.org/04d139241,https://ror.org/04jqj7p05,https://ror.org/04d139241,JP,JP,Tokyo,Nagoya,Hitotsubashi University,Tokai National Higher Education and Research System,education,education
14,https://ror.org/04jqj7p05 -> https://ror.org/04jqj7p05,https://ror.org/04jqj7p05,https://ror.org/04jqj7p05,JP,JP,Tokyo,Tokyo,Hitotsubashi University,Hitotsubashi University,education,education
2,https://ror.org/04jqj7p05 -> https://ror.org/04wn7wc95,https://ror.org/04jqj7p05,https://ror.org/04wn7wc95,JP,JP,Tokyo,Nagoya,Hitotsubashi University,Nagoya City University,education,education
1,https://ror.org/04jqj7p05 -> https://ror.org/05540h853,https://ror.org/04jqj7p05,https://ror.org/05540h853,JP,JP,Tokyo,Chiba,Hitotsubashi University,Chiba Keizai University,education,education
1,https://ror.org/04jqj7p05 -> https://ror.org/05cw8ax51,https://ror.org/04jqj7p05,https://ror.org/05cw8ax51,JP,JP,Tokyo,Tokyo,Hitotsubashi University,Daito Bunka University,education,education
1,https://ror.org/04jqj7p05 -> https://ror.org/05jk51a88,https://ror.org/04jqj7p05,https://ror.org/05jk51a88,JP,JP,Tokyo,Tokyo,Hitotsubashi University,Nihon University,education,education
1,https://ror.org/04jqj7p05 -> https://ror.org/05qp61e83,https://ror.org/04jqj7p05,https://ror.org/05qp61e83,JP,JP,Tokyo,Tokyo,Hitotsubashi University,Musashi University,education,education
3,https://ror.org/04jqj7p05 -> https://ror.org/05sj3n476,https://ror.org/04jqj7p05,https://ror.org/05sj3n476,JP,JP,Tokyo,Tokyo,Hitotsubashi University,Tokyo University of Science,education,education
1,https://ror.org/04jqj7p05 -> https://ror.org/05t70xh16,https://ror.org/04jqj7p05,https://ror.org/05t70xh16,JP,JP,Tokyo,Kyoto,Hitotsubashi University,Kyoto Sangyo University,education,education
2,https://ror.org/04ww21r56 -> https://ror.org/04ww21r56,https://ror.org/04ww21r56,https://ror.org/04ww21r56,JP,JP,Niigata,Niigata,Niigata University,Niigata University,education,education
1,https://ror.org/0516ah480 -> https://ror.org/048rj2z13,https://ror.org/0516ah480,https://ror.org/048rj2z13,JP,JP,Hayama,Tokyo,"The Graduate University for Advanced Studies, SOKENDAI","Ministry of Education, Culture, Sports, Science and Technology",education,government
6,https://ror.org/055yf1005 -> https://ror.org/055yf1005,https://ror.org/055yf1005,https://ror.org/055yf1005,JP,JP,Nagoya,Nagoya,Nagoya Institute of Technology,Nagoya Institute of Technology,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/00ws30h19,https://ror.org/057zh3y96,https://ror.org/00ws30h19,JP,JP,Tokyo,Tokyo,The University of Tokyo,Tokyo Metropolitan University,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/0112mx960,https://ror.org/057zh3y96,https://ror.org/0112mx960,JP,JP,Tokyo,Tokyo,The University of Tokyo,Tokyo Institute of Technology,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/01dq60k83,https://ror.org/057zh3y96,https://ror.org/01dq60k83,JP,JP,Tokyo,Sendai,The University of Tokyo,Tohoku University,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/01hjzeq58,https://ror.org/057zh3y96,https://ror.org/01hjzeq58,JP,JP,Tokyo,Chiba,The University of Tokyo,Chiba University,education,education
2,https://ror.org/057zh3y96 -> https://ror.org/01v1m2411,https://ror.org/057zh3y96,https://ror.org/01v1m2411,JP,JP,Tokyo,Kyoto,The University of Tokyo,The Ritsumeikan Trust,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/0244rem06,https://ror.org/057zh3y96,https://ror.org/0244rem06,JP,JP,Tokyo,Matsumoto,The University of Tokyo,Shinshu University,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/028vxwa22,https://ror.org/057zh3y96,https://ror.org/028vxwa22,JP,JP,Tokyo,Kyoto,The University of Tokyo,Kyoto Prefectural University of Medicine,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/02956yf07,https://ror.org/057zh3y96,https://ror.org/02956yf07,JP,JP,Tokyo,Tsukuba,The University of Tokyo,University of Tsukuba,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/02e16g702,https://ror.org/057zh3y96,https://ror.org/02e16g702,JP,JP,Tokyo,Sapporo,The University of Tokyo,Hokkaido University,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/02j6c0d67,https://ror.org/057zh3y96,https://ror.org/02j6c0d67,JP,JP,Tokyo,Yokohama,The University of Tokyo,Kanagawa University,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/02kn6nx58,https://ror.org/057zh3y96,https://ror.org/02kn6nx58,JP,JP,Tokyo,Tokyo,The University of Tokyo,Keio University,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/02kpeqv85,https://ror.org/057zh3y96,https://ror.org/02kpeqv85,JP,JP,Tokyo,Kyoto,The University of Tokyo,Kyoto University,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/035t8zc32,https://ror.org/057zh3y96,https://ror.org/035t8zc32,JP,JP,Tokyo,Osaka,The University of Tokyo,Osaka University,education,education
2,https://ror.org/057zh3y96 -> https://ror.org/037s2db26,https://ror.org/057zh3y96,https://ror.org/037s2db26,JP,JP,Tokyo,Tokyo,The University of Tokyo,Gakushuin University,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/03jzxkg37,https://ror.org/057zh3y96,https://ror.org/03jzxkg37,JP,JP,Tokyo,Tokyo,The University of Tokyo,Senshu University,education,education
3,https://ror.org/057zh3y96 -> https://ror.org/03qvqb743,https://ror.org/057zh3y96,https://ror.org/03qvqb743,JP,JP,Tokyo,Hachiōji,The University of Tokyo,Chuo University,education,education
2,https://ror.org/057zh3y96 -> https://ror.org/03zyp6p76,https://ror.org/057zh3y96,https://ror.org/03zyp6p76,JP,JP,Tokyo,Yokohama,The University of Tokyo,Yokohama National University,education,education
2,https://ror.org/057zh3y96 -> https://ror.org/04f4wg107,https://ror.org/057zh3y96,https://ror.org/04f4wg107,JP,JP,Tokyo,Saga,The University of Tokyo,Saga University,education,education
2,https://ror.org/057zh3y96 -> https://ror.org/04g11bp59,https://ror.org/057zh3y96,https://ror.org/04g11bp59,JP,JP,Tokyo,Osaka,The University of Tokyo,Osaka University of Economics,education,education
2,https://ror.org/057zh3y96 -> https://ror.org/04h42fc75,https://ror.org/057zh3y96,https://ror.org/04h42fc75,JP,JP,Tokyo,Nagoya,The University of Tokyo,Meijo University,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/04jqj7p05,https://ror.org/057zh3y96,https://ror.org/04jqj7p05,JP,JP,Tokyo,Tokyo,The University of Tokyo,Hitotsubashi University,education,education
25,https://ror.org/057zh3y96 -> https://ror.org/057zh3y96,https://ror.org/057zh3y96,https://ror.org/057zh3y96,JP,JP,Tokyo,Tokyo,The University of Tokyo,The University of Tokyo,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/05crbcr45,https://ror.org/057zh3y96,https://ror.org/05crbcr45,JP,JP,Tokyo,Tokyo,The University of Tokyo,Tokyo University of Agriculture,education,education
1,https://ror.org/057zh3y96 -> https://ror.org/05qp61e83,https://ror.org/057zh3y96,https://ror.org/05qp61e83,JP,JP,Tokyo,Tokyo,The University of Tokyo,Musashi University,education,education
1,https://ror.org/05crbcr45 -> https://ror.org/05crbcr45,https://ror.org/05crbcr45,https://ror.org/05crbcr45,JP,JP,Tokyo,Tokyo,Tokyo University of Agriculture,Tokyo University of Agriculture,education,education
6,https://ror.org/05jk51a88 -> https://ror.org/05jk51a88,https://ror.org/05jk51a88,https://ror.org/05jk51a88,JP,JP,Tokyo,Tokyo,Nihon University,Nihon University,education,education
2,https://ror.org/05sj3n476 -> https://ror.org/05sj3n476,https://ror.org/05sj3n476,https://ror.org/05sj3n476,JP,JP,Tokyo,Tokyo,Tokyo University of Science,Tokyo University of Science,education,education
2,https://ror.org/05t70xh16 -> https://ror.org/05jk51a88,https://ror.org/05t70xh16,https://ror.org/05jk51a88,JP,JP,Kyoto,Tokyo,Kyoto Sangyo University,Nihon University,education,education
