Count,OrgFlow,OriDisOrgID,DesDisOrgID,OriOrgLocationCountry,DesOrgLocationCountry,OriOrgLocationDetails,DesOrgLocationDetails,OriOrgName,DesOrgName,OriOrgType,DesOrgType
1,https://ror.org/00x194q47 -> https://ror.org/04jb7yj10,https://ror.org/00x194q47,https://ror.org/04jb7yj10,JP,JP,Tokyo,Matsubara,Rikkyo University,Hannan University,education,education
1,https://ror.org/00x194q47 -> https://ror.org/04qszbx34,https://ror.org/00x194q47,https://ror.org/04qszbx34,JP,JP,Tokyo,Tokyo,Rikkyo University,University of the Sacred Heart,education,education
1,https://ror.org/00x194q47 -> https://ror.org/059d6yn51,https://ror.org/00x194q47,https://ror.org/059d6yn51,JP,JP,Tokyo,Tokyo,Rikkyo University,Toyo University,education,education
1,https://ror.org/00xsdn005 -> https://ror.org/006qqk144,https://ror.org/00xsdn005,https://ror.org/006qqk144,JP,JP,Kanazawa,Fukui-shi,Kanazawa University Hospital,Fukui Prefectural Hospital,healthcare,healthcare
1,https://ror.org/00xsdn005 -> https://ror.org/00p9rpe63,https://ror.org/00xsdn005,https://ror.org/00p9rpe63,JP,JP,Kanazawa,Yokohama,Kanazawa University Hospital,Showa University Northern Yokohama Hospital,healthcare,healthcare
1,https://ror.org/00xsdn005 -> https://ror.org/01v55qb38,https://ror.org/00xsdn005,https://ror.org/01v55qb38,JP,JP,Kanazawa,Osaka,Kanazawa University Hospital,National Cerebral and Cardiovascular Center,healthcare,healthcare
1,https://ror.org/00xsdn005 -> https://ror.org/02tyjnv32,https://ror.org/00xsdn005,https://ror.org/02tyjnv32,JP,JP,Kanazawa,Sayama,Kanazawa University Hospital,Saitama Medical University Hospital,healthcare,healthcare
2,https://ror.org/00xsdn005 -> https://ror.org/03ftky336,https://ror.org/00xsdn005,https://ror.org/03ftky336,JP,JP,Kanazawa,Saitama,Kanazawa University Hospital,Saitama International Medical Center,healthcare,healthcare
2,https://ror.org/00xsdn005 -> https://ror.org/04mzk4q39,https://ror.org/00xsdn005,https://ror.org/04mzk4q39,JP,JP,Kanazawa,Tokyo,Kanazawa University Hospital,Showa University,healthcare,education
2,https://ror.org/00xy44n04 -> https://ror.org/00097mb19,https://ror.org/00xy44n04,https://ror.org/00097mb19,JP,JP,Yamagata,Tokyo,Yamagata University,Japan Science and Technology Agency,education,government
1,https://ror.org/00xy44n04 -> https://ror.org/007gj5v75,https://ror.org/00xy44n04,https://ror.org/007gj5v75,JP,JP,Yamagata,Atsugi,Yamagata University,Kanagawa Institute of Technology,education,education
1,https://ror.org/00xy44n04 -> https://ror.org/00msqp585,https://ror.org/00xy44n04,https://ror.org/00msqp585,JP,JP,Yamagata,Fukui-shi,Yamagata University,University of Fukui,education,education
2,https://ror.org/00xy44n04 -> https://ror.org/00ndx3g44,https://ror.org/00xy44n04,https://ror.org/00ndx3g44,JP,JP,Yamagata,Hamamatsu,Yamagata University,Hamamatsu University School of Medicine,education,education
1,https://ror.org/00xy44n04 -> https://ror.org/00r9w3j27,https://ror.org/00xy44n04,https://ror.org/00r9w3j27,JP,JP,Yamagata,Tokyo,Yamagata University,National Center for Global Health and Medicine,education,healthcare
31,https://ror.org/00xy44n04 -> https://ror.org/00xy44n04,https://ror.org/00xy44n04,https://ror.org/00xy44n04,JP,JP,Yamagata,Yamagata,Yamagata University,Yamagata University,education,education
2,https://ror.org/00xy44n04 -> https://ror.org/0112mx960,https://ror.org/00xy44n04,https://ror.org/0112mx960,JP,JP,Yamagata,Tokyo,Yamagata University,Tokyo Institute of Technology,education,education
1,https://ror.org/00xy44n04 -> https://ror.org/012eh0r35,https://ror.org/00xy44n04,https://ror.org/012eh0r35,JP,JP,Yamagata,Fukushima,Yamagata University,Fukushima Medical University,education,education
1,https://ror.org/00xy44n04 -> https://ror.org/0135d1r83,https://ror.org/00xy44n04,https://ror.org/0135d1r83,JP,JP,Yamagata,Yokohama,Yamagata University,Yokohama City University,education,education
3,https://ror.org/00xy44n04 -> https://ror.org/01703db54,https://ror.org/00xy44n04,https://ror.org/01703db54,JP,JP,Yamagata,Tsukuba,Yamagata University,National Institute of Advanced Industrial Science and Technology,education,government
2,https://ror.org/00xy44n04 -> https://ror.org/01dq60k83,https://ror.org/00xy44n04,https://ror.org/01dq60k83,JP,JP,Yamagata,Sendai,Yamagata University,Tohoku University,education,education
1,https://ror.org/00xy44n04 -> https://ror.org/01phqre83,https://ror.org/00xy44n04,https://ror.org/01phqre83,JP,JP,Yamagata,Sendai,Yamagata University,Tohoku Institute of Technology,education,education
3,https://ror.org/00xy44n04 -> https://ror.org/01sjwvz98,https://ror.org/00xy44n04,https://ror.org/01sjwvz98,JP,JP,Yamagata,Wako,Yamagata University,RIKEN,education,facility
1,https://ror.org/00xy44n04 -> https://ror.org/0234cd281,https://ror.org/00xy44n04,https://ror.org/0234cd281,JP,JP,Yamagata,Tokyo,Yamagata University,Mitsubishi Group (Japan),education,company
1,https://ror.org/00xy44n04 -> https://ror.org/02kpeqv85,https://ror.org/00xy44n04,https://ror.org/02kpeqv85,JP,JP,Yamagata,Kyoto,Yamagata University,Kyoto University,education,education
1,https://ror.org/00xy44n04 -> https://ror.org/02sps0775,https://ror.org/00xy44n04,https://ror.org/02sps0775,JP,JP,Yamagata,Kasugai,Yamagata University,Chubu University,education,education
1,https://ror.org/00xy44n04 -> https://ror.org/02xqkcw08,https://ror.org/00xy44n04,https://ror.org/02xqkcw08,JP,JP,Yamagata,Hachiōji,Yamagata University,National Institute of Technology,education,education
1,https://ror.org/00xy44n04 -> https://ror.org/035t8zc32,https://ror.org/00xy44n04,https://ror.org/035t8zc32,JP,JP,Yamagata,Osaka,Yamagata University,Osaka University,education,education
1,https://ror.org/00xy44n04 -> https://ror.org/03kjjhe36,https://ror.org/00xy44n04,https://ror.org/03kjjhe36,JP,JP,Yamagata,Tokyo,Yamagata University,Tokyo Women's Medical University,education,education
1,https://ror.org/00xy44n04 -> https://ror.org/04cd75h10,https://ror.org/00xy44n04,https://ror.org/04cd75h10,JP,JP,Yamagata,Morioka,Yamagata University,Iwate University,education,education
2,https://ror.org/00xy44n04 -> https://ror.org/04d139241,https://ror.org/00xy44n04,https://ror.org/04d139241,JP,JP,Yamagata,Nagoya,Yamagata University,Tokai National Higher Education and Research System,education,education
1,https://ror.org/00xy44n04 -> https://ror.org/04qcq6322,https://ror.org/00xy44n04,https://ror.org/04qcq6322,JP,JP,Yamagata,Yamagata,Yamagata University,Yamagata Prefectural University of Health Sciences,education,education
1,https://ror.org/00xy44n04 -> https://ror.org/057zh3y96,https://ror.org/00xy44n04,https://ror.org/057zh3y96,JP,JP,Yamagata,Tokyo,Yamagata University,The University of Tokyo,education,education
1,https://ror.org/00xy44n04 -> https://ror.org/059d6yn51,https://ror.org/00xy44n04,https://ror.org/059d6yn51,JP,JP,Yamagata,Tokyo,Yamagata University,Toyo University,education,education
3,https://ror.org/00xy44n04 -> https://ror.org/05bhada84,https://ror.org/00xy44n04,https://ror.org/05bhada84,JP,JP,Yamagata,Ikoma,Yamagata University,Nara Institute of Science and Technology,education,education
1,https://ror.org/00xy44n04 -> https://ror.org/05gg4qm19,https://ror.org/00xy44n04,https://ror.org/05gg4qm19,JP,JP,Yamagata,Yamagata,Yamagata University,Yamagata University Hospital,education,healthcare
1,https://ror.org/00xy44n04 -> https://ror.org/05jk51a88,https://ror.org/00xy44n04,https://ror.org/05jk51a88,JP,JP,Yamagata,Tokyo,Yamagata University,Nihon University,education,education
1,https://ror.org/00xz1cn67 -> https://ror.org/00xz1cn67,https://ror.org/00xz1cn67,https://ror.org/00xz1cn67,JP,JP,Kumamoto,Kumamoto,Saiseikai Kumamoto Hospital,Saiseikai Kumamoto Hospital,healthcare,healthcare
2,https://ror.org/00xz1cn67 -> https://ror.org/04cybtr86,https://ror.org/00xz1cn67,https://ror.org/04cybtr86,JP,JP,Kumamoto,Morioka,Saiseikai Kumamoto Hospital,Iwate Medical University,healthcare,education
1,https://ror.org/00y809n33 -> https://ror.org/00g5hz655,https://ror.org/00y809n33,https://ror.org/00g5hz655,JP,JP,Tokyo,Muroran,Tokyo University of the Arts,Bunka Womens University Muroran Junior College,education,education
2,https://ror.org/00y809n33 -> https://ror.org/00khh5r84,https://ror.org/00y809n33,https://ror.org/00khh5r84,JP,JP,Tokyo,Tokyo,Tokyo University of the Arts,Tokyo Gakugei University,education,education
2,https://ror.org/00y809n33 -> https://ror.org/00ntfnx83,https://ror.org/00y809n33,https://ror.org/00ntfnx83,JP,JP,Tokyo,Tokyo,Tokyo University of the Arts,Waseda University,education,education
1,https://ror.org/00y809n33 -> https://ror.org/00p4k0j84,https://ror.org/00y809n33,https://ror.org/00p4k0j84,JP,JP,Tokyo,Fukuoka,Tokyo University of the Arts,Kyushu University,education,education
7,https://ror.org/00y809n33 -> https://ror.org/00y809n33,https://ror.org/00y809n33,https://ror.org/00y809n33,JP,JP,Tokyo,Tokyo,Tokyo University of the Arts,Tokyo University of the Arts,education,education
1,https://ror.org/00y809n33 -> https://ror.org/01044vd48,https://ror.org/00y809n33,https://ror.org/01044vd48,JP,JP,Tokyo,Tokyo,Tokyo University of the Arts,Tama Art University,education,education
1,https://ror.org/00y809n33 -> https://ror.org/0112mx960,https://ror.org/00y809n33,https://ror.org/0112mx960,JP,JP,Tokyo,Tokyo,Tokyo University of the Arts,Tokyo Institute of Technology,education,education
1,https://ror.org/00y809n33 -> https://ror.org/020wjcq07,https://ror.org/00y809n33,https://ror.org/020wjcq07,JP,JP,Tokyo,Tokyo,Tokyo University of the Arts,Shibaura Institute of Technology,education,education
1,https://ror.org/00y809n33 -> https://ror.org/02hxajc23,https://ror.org/00y809n33,https://ror.org/02hxajc23,JP,JP,Tokyo,Kyoto,Tokyo University of the Arts,Kyoto City University of Arts,education,education
1,https://ror.org/00y809n33 -> https://ror.org/02skfsw40,https://ror.org/00y809n33,https://ror.org/02skfsw40,JP,JP,Tokyo,Osaka,Tokyo University of the Arts,Osaka City University,education,education
2,https://ror.org/00y809n33 -> https://ror.org/048rj2z13,https://ror.org/00y809n33,https://ror.org/048rj2z13,JP,JP,Tokyo,Tokyo,Tokyo University of the Arts,"Ministry of Education, Culture, Sports, Science and Technology",education,government
3,https://ror.org/00y809n33 -> https://ror.org/057zh3y96,https://ror.org/00y809n33,https://ror.org/057zh3y96,JP,JP,Tokyo,Tokyo,Tokyo University of the Arts,The University of Tokyo,education,education
1,https://ror.org/00y809n33 -> https://ror.org/059nxy021,https://ror.org/00y809n33,https://ror.org/059nxy021,JP,JP,Tokyo,Hachiōji,Tokyo University of the Arts,Tokyo Zokei University,education,education
1,https://ror.org/00ys1hz88 -> https://ror.org/00097mb19,https://ror.org/00ys1hz88,https://ror.org/00097mb19,JP,JP,Nagaoka,Tokyo,Nagaoka University of Technology,Japan Science and Technology Agency,education,government
1,https://ror.org/00ys1hz88 -> https://ror.org/001hv0k59,https://ror.org/00ys1hz88,https://ror.org/001hv0k59,JP,JP,Nagaoka,Nagoya,Nagaoka University of Technology,Toyota Technological Institute,education,education
3,https://ror.org/00ys1hz88 -> https://ror.org/00jaard37,https://ror.org/00ys1hz88,https://ror.org/00jaard37,JP,JP,Nagaoka,Nagaoka,Nagaoka University of Technology,Nagaoka National College of Technology,education,education
1,https://ror.org/00ys1hz88 -> https://ror.org/00kd5se19,https://ror.org/00ys1hz88,https://ror.org/00kd5se19,JP,JP,Nagaoka,Nagano,Nagaoka University of Technology,"National Institute of Technology, Nagano College",education,education
1,https://ror.org/00ys1hz88 -> https://ror.org/00msqp585,https://ror.org/00ys1hz88,https://ror.org/00msqp585,JP,JP,Nagaoka,Fukui-shi,Nagaoka University of Technology,University of Fukui,education,education
1,https://ror.org/00ys1hz88 -> https://ror.org/00p4k0j84,https://ror.org/00ys1hz88,https://ror.org/00p4k0j84,JP,JP,Nagaoka,Fukuoka,Nagaoka University of Technology,Kyushu University,education,education
2,https://ror.org/00ys1hz88 -> https://ror.org/00xy44n04,https://ror.org/00ys1hz88,https://ror.org/00xy44n04,JP,JP,Nagaoka,Yamagata,Nagaoka University of Technology,Yamagata University,education,education
44,https://ror.org/00ys1hz88 -> https://ror.org/00ys1hz88,https://ror.org/00ys1hz88,https://ror.org/00ys1hz88,JP,JP,Nagaoka,Nagaoka,Nagaoka University of Technology,Nagaoka University of Technology,education,education
4,https://ror.org/00ys1hz88 -> https://ror.org/01703db54,https://ror.org/00ys1hz88,https://ror.org/01703db54,JP,JP,Nagaoka,Tsukuba,Nagaoka University of Technology,National Institute of Advanced Industrial Science and Technology,education,government
1,https://ror.org/00ys1hz88 -> https://ror.org/01dq60k83,https://ror.org/00ys1hz88,https://ror.org/01dq60k83,JP,JP,Nagaoka,Sendai,Nagaoka University of Technology,Tohoku University,education,education
1,https://ror.org/00ys1hz88 -> https://ror.org/01sjwvz98,https://ror.org/00ys1hz88,https://ror.org/01sjwvz98,JP,JP,Nagaoka,Wako,Nagaoka University of Technology,RIKEN,education,facility
1,https://ror.org/00ys1hz88 -> https://ror.org/026v1ze26,https://ror.org/00ys1hz88,https://ror.org/026v1ze26,JP,JP,Nagaoka,Tsukuba,Nagaoka University of Technology,National Institute for Materials Science,education,facility
1,https://ror.org/00ys1hz88 -> https://ror.org/02e16g702,https://ror.org/00ys1hz88,https://ror.org/02e16g702,JP,JP,Nagaoka,Sapporo,Nagaoka University of Technology,Hokkaido University,education,education
1,https://ror.org/00ys1hz88 -> https://ror.org/02hw5fp67,https://ror.org/00ys1hz88,https://ror.org/02hw5fp67,JP,JP,Nagaoka,Tsukuba,Nagaoka University of Technology,National Institute for Environmental Studies,education,education
1,https://ror.org/00ys1hz88 -> https://ror.org/02kpeqv85,https://ror.org/00ys1hz88,https://ror.org/02kpeqv85,JP,JP,Nagaoka,Kyoto,Nagaoka University of Technology,Kyoto University,education,education
3,https://ror.org/00ys1hz88 -> https://ror.org/02q8vhr64,https://ror.org/00ys1hz88,https://ror.org/02q8vhr64,JP,JP,Nagaoka,Kobe,Nagaoka University of Technology,Kobe City College of Technology,education,education
1,https://ror.org/00ys1hz88 -> https://ror.org/02rcadd38,https://ror.org/00ys1hz88,https://ror.org/02rcadd38,JP,JP,Nagaoka,Nagaoka,Nagaoka University of Technology,Nagaoka University,education,education
6,https://ror.org/00ys1hz88 -> https://ror.org/02xqkcw08,https://ror.org/00ys1hz88,https://ror.org/02xqkcw08,JP,JP,Nagaoka,Hachiōji,Nagaoka University of Technology,National Institute of Technology,education,education
1,https://ror.org/00ys1hz88 -> https://ror.org/035t8zc32,https://ror.org/00ys1hz88,https://ror.org/035t8zc32,JP,JP,Nagaoka,Osaka,Nagaoka University of Technology,Osaka University,education,education
2,https://ror.org/00ys1hz88 -> https://ror.org/03w6mtb84,https://ror.org/00ys1hz88,https://ror.org/03w6mtb84,JP,JP,Nagaoka,Niigata,Nagaoka University of Technology,Niigata Institute of Technology,education,education
4,https://ror.org/00ys1hz88 -> https://ror.org/048rj2z13,https://ror.org/00ys1hz88,https://ror.org/048rj2z13,JP,JP,Nagaoka,Tokyo,Nagaoka University of Technology,"Ministry of Education, Culture, Sports, Science and Technology",education,government
1,https://ror.org/00ys1hz88 -> https://ror.org/04ww21r56,https://ror.org/00ys1hz88,https://ror.org/04ww21r56,JP,JP,Nagaoka,Niigata,Nagaoka University of Technology,Niigata University,education,education
2,https://ror.org/00ys1hz88 -> https://ror.org/059qg2m13,https://ror.org/00ys1hz88,https://ror.org/059qg2m13,JP,JP,Nagaoka,Yokosuka,Nagaoka University of Technology,Japan Agency for Marine-Earth Science and Technology,education,facility
1,https://ror.org/00ys1hz88 -> https://ror.org/05mzj8a56,https://ror.org/00ys1hz88,https://ror.org/05mzj8a56,JP,JP,Nagaoka,Kyoto,Nagaoka University of Technology,Kyoto College of Graduate Studies for Informatics,education,education
3,https://ror.org/00ys1hz88 -> https://ror.org/05nf86y53,https://ror.org/00ys1hz88,https://ror.org/05nf86y53,JP,JP,Nagaoka,Tōkai-mura,Nagaoka University of Technology,Japan Atomic Energy Agency,education,government
2,https://ror.org/01044vd48 -> https://ror.org/01044vd48,https://ror.org/01044vd48,https://ror.org/01044vd48,JP,JP,Tokyo,Tokyo,Tama Art University,Tama Art University,education,education
1,https://ror.org/010996a78 -> https://ror.org/035t8zc32,https://ror.org/010996a78,https://ror.org/035t8zc32,JP,JP,Niigata,Osaka,International University of Japan,Osaka University,education,education
1,https://ror.org/010996a78 -> https://ror.org/03qvqb743,https://ror.org/010996a78,https://ror.org/03qvqb743,JP,JP,Niigata,Hachiōji,International University of Japan,Chuo University,education,education
1,https://ror.org/010hfy465 -> https://ror.org/00aapa202,https://ror.org/010hfy465,https://ror.org/00aapa202,JP,JP,Yokohama,Yokohama,Yokohama City University Hospital,Kanagawa Cancer Center,healthcare,healthcare
1,https://ror.org/010hz0g26 -> https://ror.org/00bv64a69,https://ror.org/010hz0g26,https://ror.org/00bv64a69,JP,JP,Shimotsuke,Tokyo,Jichi Medical University,Japanese Foundation For Cancer Research,education,nonprofit
1,https://ror.org/010hz0g26 -> https://ror.org/00r9w3j27,https://ror.org/010hz0g26,https://ror.org/00r9w3j27,JP,JP,Shimotsuke,Tokyo,Jichi Medical University,National Center for Global Health and Medicine,education,healthcare
15,https://ror.org/010hz0g26 -> https://ror.org/010hz0g26,https://ror.org/010hz0g26,https://ror.org/010hz0g26,JP,JP,Shimotsuke,Shimotsuke,Jichi Medical University,Jichi Medical University,education,education
1,https://ror.org/010hz0g26 -> https://ror.org/01692sz90,https://ror.org/010hz0g26,https://ror.org/01692sz90,JP,JP,Shimotsuke,Tokyo,Jichi Medical University,Juntendo University,education,education
1,https://ror.org/010hz0g26 -> https://ror.org/02956yf07,https://ror.org/010hz0g26,https://ror.org/02956yf07,JP,JP,Shimotsuke,Tsukuba,Jichi Medical University,University of Tsukuba,education,education
1,https://ror.org/010hz0g26 -> https://ror.org/039ygjf22,https://ror.org/010hz0g26,https://ror.org/039ygjf22,JP,JP,Shimotsuke,Tokyo,Jichi Medical University,Jikei University School of Medicine,education,education
1,https://ror.org/010hz0g26 -> https://ror.org/03mwa7s65,https://ror.org/010hz0g26,https://ror.org/03mwa7s65,JP,JP,Shimotsuke,Tokyo,Jichi Medical University,Ministry of Health Labour and Welfare,education,government
2,https://ror.org/010hz0g26 -> https://ror.org/03t78wx29,https://ror.org/010hz0g26,https://ror.org/03t78wx29,JP,JP,Shimotsuke,Hiroshima,Jichi Medical University,Hiroshima University,education,education
1,https://ror.org/010hz0g26 -> https://ror.org/04hjbmv12,https://ror.org/010hz0g26,https://ror.org/04hjbmv12,JP,JP,Shimotsuke,Osaka,Jichi Medical University,Takeda (Japan),education,company
2,https://ror.org/010hz0g26 -> https://ror.org/05rq8j339,https://ror.org/010hz0g26,https://ror.org/05rq8j339,JP,JP,Shimotsuke,Saitama,Jichi Medical University,Jichi Medical University Saitama Medical Center,education,healthcare
1,https://ror.org/010srfv22 -> https://ror.org/02kpeqv85,https://ror.org/010srfv22,https://ror.org/02kpeqv85,JP,JP,Osaka,Kyoto,Osaka International Cancer Institute,Kyoto University,healthcare,education
1,https://ror.org/0112mx960 -> https://ror.org/000050t83,https://ror.org/0112mx960,https://ror.org/000050t83,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Electronic Navigation Research Institute,education,facility
1,https://ror.org/0112mx960 -> https://ror.org/00088z429,https://ror.org/0112mx960,https://ror.org/00088z429,JP,JP,Tokyo,Kobe,Tokyo Institute of Technology,Kobe Pharmaceutical University,education,education
14,https://ror.org/0112mx960 -> https://ror.org/00097mb19,https://ror.org/0112mx960,https://ror.org/00097mb19,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Japan Science and Technology Agency,education,government
7,https://ror.org/0112mx960 -> https://ror.org/001hv0k59,https://ror.org/0112mx960,https://ror.org/001hv0k59,JP,JP,Tokyo,Nagoya,Tokyo Institute of Technology,Toyota Technological Institute,education,education
4,https://ror.org/0112mx960 -> https://ror.org/002rw7y37,https://ror.org/0112mx960,https://ror.org/002rw7y37,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Aoyama Gakuin University,education,education
2,https://ror.org/0112mx960 -> https://ror.org/004r2j822,https://ror.org/0112mx960,https://ror.org/004r2j822,JP,JP,Tokyo,Kobe,Tokyo Institute of Technology,RIKEN Center for Developmental Biology,education,facility
1,https://ror.org/0112mx960 -> https://ror.org/007gj5v75,https://ror.org/0112mx960,https://ror.org/007gj5v75,JP,JP,Tokyo,Atsugi,Tokyo Institute of Technology,Kanagawa Institute of Technology,education,education
3,https://ror.org/0112mx960 -> https://ror.org/00965ax52,https://ror.org/0112mx960,https://ror.org/00965ax52,JP,JP,Tokyo,Kyoto,Tokyo Institute of Technology,Kyoto Institute of Technology,education,education
1,https://ror.org/0112mx960 -> https://ror.org/009mysd22,https://ror.org/0112mx960,https://ror.org/009mysd22,JP,JP,Tokyo,Ibaraki,Tokyo Institute of Technology,Otemon Gakuin University,education,education
1,https://ror.org/0112mx960 -> https://ror.org/00az65y50,https://ror.org/0112mx960,https://ror.org/00az65y50,JP,JP,Tokyo,Tōkai-mura,Tokyo Institute of Technology,Research Organization for Information Science and Technology,education,nonprofit
3,https://ror.org/0112mx960 -> https://ror.org/00berct97,https://ror.org/0112mx960,https://ror.org/00berct97,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,NTT (Japan),education,company
2,https://ror.org/0112mx960 -> https://ror.org/00bmxak18,https://ror.org/0112mx960,https://ror.org/00bmxak18,JP,JP,Tokyo,Fukuoka,Tokyo Institute of Technology,Fukuoka Institute of Technology,education,education
1,https://ror.org/0112mx960 -> https://ror.org/00bv64a69,https://ror.org/0112mx960,https://ror.org/00bv64a69,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Japanese Foundation For Cancer Research,education,nonprofit
3,https://ror.org/0112mx960 -> https://ror.org/00bx6dj65,https://ror.org/0112mx960,https://ror.org/00bx6dj65,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Hosei University,education,education
2,https://ror.org/0112mx960 -> https://ror.org/00f2txz25,https://ror.org/0112mx960,https://ror.org/00f2txz25,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Kitasato University,education,education
1,https://ror.org/0112mx960 -> https://ror.org/00k5j5c86,https://ror.org/0112mx960,https://ror.org/00k5j5c86,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Tokyo Medical University,education,education
1,https://ror.org/0112mx960 -> https://ror.org/00k6n7177,https://ror.org/0112mx960,https://ror.org/00k6n7177,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,National Archives of Japan,education,government
1,https://ror.org/0112mx960 -> https://ror.org/00kd5se19,https://ror.org/0112mx960,https://ror.org/00kd5se19,JP,JP,Tokyo,Nagano,Tokyo Institute of Technology,"National Institute of Technology, Nagano College",education,education
3,https://ror.org/0112mx960 -> https://ror.org/00krab219,https://ror.org/0112mx960,https://ror.org/00krab219,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Nippon Medical School,education,education
1,https://ror.org/0112mx960 -> https://ror.org/00msqp585,https://ror.org/0112mx960,https://ror.org/00msqp585,JP,JP,Tokyo,Fukui-shi,Tokyo Institute of Technology,University of Fukui,education,education
16,https://ror.org/0112mx960 -> https://ror.org/00ntfnx83,https://ror.org/0112mx960,https://ror.org/00ntfnx83,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Waseda University,education,education
31,https://ror.org/0112mx960 -> https://ror.org/00p4k0j84,https://ror.org/0112mx960,https://ror.org/00p4k0j84,JP,JP,Tokyo,Fukuoka,Tokyo Institute of Technology,Kyushu University,education,education
1,https://ror.org/0112mx960 -> https://ror.org/00p5prq49,https://ror.org/0112mx960,https://ror.org/00p5prq49,JP,JP,Tokyo,Sendai,Tokyo Institute of Technology,Advanced Institute of Materials Science,education,facility
21,https://ror.org/0112mx960 -> https://ror.org/00qg0kr10,https://ror.org/0112mx960,https://ror.org/00qg0kr10,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Tokyo University of Agriculture and Technology,education,education
1,https://ror.org/0112mx960 -> https://ror.org/00qwnam72,https://ror.org/0112mx960,https://ror.org/00qwnam72,JP,JP,Tokyo,Narashino,Tokyo Institute of Technology,Chiba Institute of Technology,education,education
2,https://ror.org/0112mx960 -> https://ror.org/00rghrr56,https://ror.org/0112mx960,https://ror.org/00rghrr56,JP,JP,Tokyo,Kochi,Tokyo Institute of Technology,Kochi University of Technology,education,education
5,https://ror.org/0112mx960 -> https://ror.org/00sjd5653,https://ror.org/0112mx960,https://ror.org/00sjd5653,JP,JP,Tokyo,Ibaraki,Tokyo Institute of Technology,Ibaraki University,education,education
1,https://ror.org/0112mx960 -> https://ror.org/00thekh91,https://ror.org/0112mx960,https://ror.org/00thekh91,JP,JP,Tokyo,Nisshin,Tokyo Institute of Technology,Nagoya University of Commerce and Business,education,education
1,https://ror.org/0112mx960 -> https://ror.org/00vtxwp63,https://ror.org/0112mx960,https://ror.org/00vtxwp63,JP,JP,Tokyo,Kariya,Tokyo Institute of Technology,Aisin (Japan),education,company
3,https://ror.org/0112mx960 -> https://ror.org/00vya8493,https://ror.org/0112mx960,https://ror.org/00vya8493,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Tokyo Metropolitan Institute of Medical Science,education,facility
12,https://ror.org/0112mx960 -> https://ror.org/00ws30h19,https://ror.org/0112mx960,https://ror.org/00ws30h19,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Tokyo Metropolitan University,education,education
1,https://ror.org/0112mx960 -> https://ror.org/00x194q47,https://ror.org/0112mx960,https://ror.org/00x194q47,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Rikkyo University,education,education
5,https://ror.org/0112mx960 -> https://ror.org/00xy44n04,https://ror.org/0112mx960,https://ror.org/00xy44n04,JP,JP,Tokyo,Yamagata,Tokyo Institute of Technology,Yamagata University,education,education
5,https://ror.org/0112mx960 -> https://ror.org/00ys1hz88,https://ror.org/0112mx960,https://ror.org/00ys1hz88,JP,JP,Tokyo,Nagaoka,Tokyo Institute of Technology,Nagaoka University of Technology,education,education
1,https://ror.org/0112mx960 -> https://ror.org/010b0td06,https://ror.org/0112mx960,https://ror.org/010b0td06,JP,JP,Tokyo,Ishikawa,Tokyo Institute of Technology,Komatsu University,education,education
1,https://ror.org/0112mx960 -> https://ror.org/010hz0g26,https://ror.org/0112mx960,https://ror.org/010hz0g26,JP,JP,Tokyo,Shimotsuke,Tokyo Institute of Technology,Jichi Medical University,education,education
583,https://ror.org/0112mx960 -> https://ror.org/0112mx960,https://ror.org/0112mx960,https://ror.org/0112mx960,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Tokyo Institute of Technology,education,education
2,https://ror.org/0112mx960 -> https://ror.org/012eh0r35,https://ror.org/0112mx960,https://ror.org/012eh0r35,JP,JP,Tokyo,Fukushima,Tokyo Institute of Technology,Fukushima Medical University,education,education
7,https://ror.org/0112mx960 -> https://ror.org/0135d1r83,https://ror.org/0112mx960,https://ror.org/0135d1r83,JP,JP,Tokyo,Yokohama,Tokyo Institute of Technology,Yokohama City University,education,education
2,https://ror.org/0112mx960 -> https://ror.org/0151bmh98,https://ror.org/0112mx960,https://ror.org/0151bmh98,JP,JP,Tokyo,Kobe,Tokyo Institute of Technology,University of Hyogo,education,education
3,https://ror.org/0112mx960 -> https://ror.org/01529vy56,https://ror.org/0112mx960,https://ror.org/01529vy56,JP,JP,Tokyo,Tsu,Tokyo Institute of Technology,Mie University,education,education
6,https://ror.org/0112mx960 -> https://ror.org/01692sz90,https://ror.org/0112mx960,https://ror.org/01692sz90,JP,JP,Tokyo,Tokyo,Tokyo Institute of Technology,Juntendo University,education,education
